IID	PRS
HG01625	-1.455025
HG01626	-4.209089799999999
HG01628	-3.1890874
HG01630	-4.4320965
HG01631	-3.1745886
HG01632	-4.148838
HG01668	-3.1998870699999995
HG01669	-2.5433002000000013
HG01670	-3.7167931999999992
HG01672	-2.986267719999999
HG01673	-3.704010499999999
HG01675	-3.3490631000000004
HG01676	-1.348177600000001
HG01678	-4.64554443
HG01679	-3.2789992000000003
HG01680	-5.720842000000001
HG01682	-5.2625321
HG01684	-3.167521399999999
HG01685	-4.705771500000002
HG01686	-1.8274540999999997
HG01694	-2.9965907
HG01695	-3.590618300000001
HG01697	-3.0688498
HG01699	-3.546754800000001
HG01700	-4.052858
HG01702	-4.22586845
HG01704	-2.4387366999999998
HG01705	-2.138781
HG01707	-3.3773208999999995
HG01708	-4.040519000000001
HG01709	-2.3478275900000005
HG01710	-3.4605896000000005
HG01746	-3.5551372699999995
HG01747	-2.7297362
HG01756	-2.210673
HG01757	-3.8964945000000006
HG01761	-2.7891695999999997
HG01762	-2.661434
HG01765	-1.9789481
HG01766	-3.15039118
HG01767	-3.47446452
HG01768	-3.5132761
HG01770	-1.1582478000000003
HG01771	-3.9120000999999998
HG01773	-1.9005631000000003
HG01775	-3.6575406999999998
HG01776	-3.1283574
HG01777	-4.1881077
HG01779	-3.5455286999999998
HG01781	-4.3698572
HG01783	-2.3694256
HG01784	-5.3591929
HG01785	-3.896496050000001
HG01786	-3.3753256000000005
HG01789	-3.9090117999999996
HG01790	-1.9895225999999997
HG01791	-2.562890200000001
HG01794	-3.4730633
HG01795	-2.4552671
HG01796	-2.182361661999999
HG01797	-3.0538756000000005
HG01798	-2.3657821
HG01799	-2.592730799999999
HG01800	-1.7648264
HG01801	-2.1415406000000003
HG01802	-3.0387803500000006
HG01804	-3.3636326
HG01805	-3.0286392
HG01806	-2.99740187
HG01807	-3.292480487
HG01808	-3.3172706
HG01809	-3.0772611999999997
HG01810	-2.6613064
HG01811	-2.5492375400000005
HG01812	-2.6031656200000004
HG01813	-2.595196
HG01815	-2.1700027500000005
HG01816	-3.2384351999999996
HG01817	-2.6889108000000004
HG01840	-2.9285613
HG01841	-3.07062682
HG01842	-2.818502399999999
HG01843	-2.4729992
HG01844	-3.472315300000001
HG01845	-4.3445866
HG01846	-3.7341606000000005
HG01847	-2.730727699999999
HG01848	-3.3026170000000006
HG01849	-2.204921500000001
HG01850	-3.4198350999999994
HG01851	-4.1477642999999995
HG01852	-2.3324471999999994
HG01853	-2.1822308000000006
HG01855	-4.11573145
HG01857	-3.8155832199999997
HG01858	-1.1931328200000009
HG01859	-3.2024555209999988
HG01860	-3.1302014199999997
HG01861	-3.726621199999999
HG01862	-2.3673625999999994
HG01863	-2.3960055999999996
HG01864	-2.5981197
HG01865	-3.429828900000001
HG01866	-2.9582364
HG01867	-2.6353901500000005
HG01868	-2.5190035
HG01869	-2.9756518699999996
HG01870	-3.2672480999999998
HG01871	-3.5239172
HG01872	-3.8934023200000007
HG01873	-2.9445721000000002
HG01874	-1.9202513000000008
HG01878	-3.2222745
HG01879	-1.764478199999999
HG01880	-1.5109530000000007
HG01882	0.8916364000000008
HG01883	-1.3553409999999997
HG01885	-1.8341831999999996
HG01886	-0.6646260700000004
