IID	PRS
HG01072	-0.7571009999999999
HG01073	-0.971283
HG01075	-0.9478460000000002
HG01077	-0.9477359999999999
HG01079	-0.6251599999999999
HG01080	-0.7143689999999999
HG01082	-0.9032439999999999
HG01083	-0.317663
HG01085	-0.7289380000000001
HG01086	-0.9491879999999999
HG01088	-0.9473019999999999
HG01089	-1.0405000000000002
HG01092	-1.0179359999999997
HG01094	-1.4775829999999999
HG01095	-0.9083279999999998
HG01097	-0.8560890000000001
HG01098	-0.470657
HG01101	-1.2809659999999998
HG01102	-0.9353189999999998
HG01104	-0.6702659999999999
HG01105	-0.8194070000000001
HG01107	-1.0128610000000002
HG01108	-0.428292
HG01110	-0.6640969999999999
HG01111	-0.9191289999999998
HG01112	-0.431381
HG01113	-0.7707870000000002
HG01119	-1.3059429999999999
HG01121	-0.8789140000000002
HG01122	-0.31901599999999997
HG01124	-0.7521719999999997
HG01125	-0.7183
HG01130	-0.8713100000000001
HG01131	-0.7950810000000001
HG01133	-0.773439
HG01134	-0.5359180000000001
HG01136	-0.8529740000000003
HG01137	-0.637205
HG01139	-0.34048900000000004
HG01140	-0.46578699999999995
HG01142	-0.8891810000000001
HG01148	-1.7884229999999999
HG01149	-0.7273029999999998
HG01161	-1.2107759999999999
HG01162	-1.507061
HG01164	-0.5539010000000001
HG01167	0.206117
HG01168	-0.7867109999999998
HG01170	-0.7193640000000001
HG01171	-1.0246169999999999
HG01173	-0.7426419999999998
HG01174	-0.9927409999999999
HG01176	-0.544838
HG01177	-1.111636
HG01182	-0.988362
HG01183	-1.0703460000000005
HG01187	-1.0923580000000002
HG01188	-0.780789
HG01190	-0.24203099999999997
HG01191	-0.836507
HG01197	-0.80767
HG01198	-1.1246459999999998
HG01200	-0.7809340000000001
HG01204	-0.784686
HG01205	-1.0100129999999998
HG01241	-0.48282800000000026
HG01242	-0.551117
HG01247	-1.3927040000000002
HG01248	-0.865681
HG01250	-1.006396
HG01251	-0.24609799999999996
HG01253	-0.6437870000000001
HG01254	-0.694901
HG01256	-1.2378539999999998
HG01257	-0.8729509999999999
HG01259	-0.4839690000000002
HG01260	-0.94009
HG01269	-1.192081
HG01271	-1.087071
HG01272	-0.26199300000000003
HG01275	-1.2388329999999999
HG01277	-1.0610210000000002
HG01280	-0.16470299999999993
HG01281	-1.202735
HG01284	-0.4826249999999999
HG01286	-0.5019030000000001
HG01302	-0.843102
HG01303	-0.9531749999999999
HG01305	-0.5131620000000001
HG01308	-0.33468400000000004
HG01311	-0.8226590000000001
HG01312	-1.046573
HG01323	-1.208876
HG01325	-0.83117
HG01326	-1.1467490000000002
HG01334	-1.310375
HG01341	-0.7495909999999999
HG01342	-0.6391229999999999
HG01344	-0.939897
HG01345	-1.1915369999999998
HG01348	-1.051912
HG01350	-0.921183
HG01351	-0.1944499999999999
HG01353	-0.946907
HG01354	-0.9864840000000004
HG01356	-0.9439809999999998
HG01357	-0.6453329999999999
HG01359	-0.749255
HG01360	-0.9964119999999997
HG01362	-0.9360539999999999
HG01363	-0.816108
HG01365	-1.2040089999999999
HG01366	-0.479202
HG01369	-0.412853
HG01372	-0.7653209999999998
HG01374	-1.050074
HG01375	-0.4069009999999999
HG01377	-1.3028620000000002
HG01378	-0.950546
HG01383	-1.3262770000000002
HG01384	-0.523081
HG01389	-0.4463040000000002
HG01390	-0.4424090000000003
HG01392	-0.5547930000000002
HG01393	-0.9372080000000003
HG01395	-0.6853740000000001
