IID	PRS
HG02774	-20.374599999999994
HG02775	-22.212700000000005
HG02778	-18.1887
HG02780	-20.119699999999998
HG02783	-20.767800000000005
HG02784	-23.6481
HG02786	-22.2704
HG02787	-21.323400000000003
HG02789	-21.850699999999996
HG02790	-18.806499999999996
HG02792	-22.106
HG02793	-22.243100000000002
HG02798	-20.7204
HG02799	-18.996899999999997
HG02804	-20.894599999999997
HG02805	-23.499599999999994
HG02807	-20.827099999999998
HG02808	-19.915300000000006
HG02810	-19.989800000000002
HG02811	-25.6759
HG02813	-20.5923
HG02814	-19.3504
HG02816	-23.521099999999997
HG02817	-21.996700000000004
HG02819	-22.708699999999997
HG02820	-25.0254
HG02836	-21.209400000000002
HG02837	-20.948400000000003
HG02839	-22.0563
HG02840	-21.985499999999995
HG02851	-21.084299999999995
HG02852	-24.687900000000003
HG02854	-21.746499999999994
HG02855	-17.928400000000003
HG02860	-19.325499999999998
HG02861	-22.8348
HG02870	-22.511
HG02878	-20.243199999999998
HG02879	-21.357400000000002
HG02881	-20.735300000000002
HG02882	-21.65010000000001
HG02884	-22.239300000000004
HG02885	-22.112999999999996
HG02887	-22.504599999999996
HG02888	-23.42920000000001
HG02890	-20.698600000000003
HG02891	-25.323999999999998
HG02895	-19.971299999999996
HG02896	-19.634399999999996
HG02922	-23.4329
HG02923	-20.201500000000003
HG02938	-22.7857
HG02941	-21.425599999999996
HG02943	-20.793600000000005
HG02944	-21.279199999999996
HG02946	-22.790899999999993
HG02947	-20.384799999999995
HG02952	-22.210700000000003
HG02953	-22.4729
HG02968	-22.221199999999996
HG02970	-21.2871
HG02971	-21.929100000000002
HG02973	-22.528399999999998
HG02974	-22.673899999999996
HG02976	-21.631
HG02977	-21.127299999999998
HG02979	-21.542500000000004
HG02981	-21.195
HG02982	-21.6342
HG02983	-20.3886
HG03006	-19.1372
HG03007	-22.393800000000006
HG03009	-20.203199999999995
HG03012	-21.53819999999999
HG03015	-21.365400000000008
HG03016	-23.186100000000003
HG03018	-19.669499999999996
HG03019	-20.268499999999996
HG03021	-21.38179999999999
HG03022	-24.632499999999993
HG03024	-20.8293
HG03025	-22.6983
HG03027	-21.794600000000006
HG03028	-20.7752
HG03039	-21.7296
HG03040	-23.2037
HG03045	-20.573999999999995
HG03046	-21.9394
HG03048	-21.099299999999996
HG03049	-21.5147
HG03052	-21.706899999999997
HG03054	-21.385900000000003
HG03055	-24.2425
HG03057	-21.15349999999999
HG03058	-21.857499999999998
HG03060	-21.584699999999998
HG03061	-21.222099999999998
HG03063	-20.592099999999995
HG03064	-22.517100000000003
HG03066	-22.565399999999997
HG03069	-21.534
HG03072	-20.51550000000001
HG03073	-21.67310000000001
HG03074	-21.0177
HG03077	-23.6885
HG03078	-22.488
HG03079	-22.380000000000003
HG03081	-20.5509
HG03082	-20.458899999999996
HG03084	-23.017699999999998
HG03085	-20.54490000000001
HG03086	-21.782200000000003
HG03088	-20.538200000000003
HG03091	-21.48839999999999
HG03095	-21.737
HG03096	-22.8337
HG03097	-20.555800000000005
HG03099	-21.716900000000003
HG03100	-19.7162
HG03103	-23.1828
HG03105	-22.0152
HG03108	-20.4993
HG03109	-18.940899999999996
HG03111	-20.6821
HG03112	-20.671299999999995
HG03114	-23.044999999999998
HG03115	-22.883000000000006
HG03117	-20.917
HG03118	-20.3444
HG03120	-20.263699999999996
HG03121	-21.4042
HG03123	-22.8428
HG03124	-20.4896
HG03126	-21.9547
HG03127	-21.2791
HG03129	-24.3032
HG03130	-20.7128
HG03132	-23.135699999999996
HG03133	-22.929100000000005
HG03135	-21.919900000000002
HG03136	-21.1898
HG03139	-22.864999999999995
HG03157	-20.3391
HG03159	-22.133999999999997
HG03160	-21.264400000000002
HG03162	-20.743500000000004
HG03163	-21.956500000000002
HG03166	-22.9938
HG03168	-20.0968
HG03169	-19.044799999999995
HG03172	-21.575900000000004
HG03175	-22.951900000000002
HG03189	-21.929699999999993
HG03190	-21.896100000000004
HG03193	-20.8145
HG03195	-21.119699999999998
HG03196	-21.739499999999996
HG03198	-22.059799999999992
HG03199	-22.521400000000007
HG03202	-24.083600000000008
HG03209	-22.435100000000002
HG03212	-22.813200000000002
HG03224	-23.55769999999999
HG03225	-22.393900000000002
HG03228	-22.6598
HG03229	-20.068600000000004
HG03234	-21.8038
HG03235	-17.4464
HG03237	-20.750799999999998
HG03238	-20.819600000000005
HG03240	-22.412700000000005
HG03241	-21.121599999999997
HG03246	-19.396299999999997
HG03247	-22.138099999999998
HG03258	-20.395200000000003
HG03259	-21.252800000000004
HG03265	-23.470699999999997
HG03267	-20.9011
HG03268	-23.011699999999998
HG03270	-22.458999999999996
HG03271	-21.964999999999996
HG03279	-23.8227
HG03280	-21.774900000000006
HG03291	-21.381900000000005
HG03294	-21.525900000000004
HG03295	-22.3656
HG03297	-20.028
HG03298	-19.483
HG03300	-20.7704
HG03301	-20.183500000000002
HG03303	-21.625
HG03304	-23.13369999999999
HG03311	-23.235600000000005
HG03313	-19.482300000000006
HG03342	-21.881500000000003
HG03343	-21.742
HG03351	-21.7237
HG03352	-21.4652
HG03354	-22.0983
HG03363	-23.848400000000005
HG03366	-22.145500000000002
HG03367	-20.8001
HG03369	-22.870700000000006
HG03370	-18.409100000000002
HG03372	-20.415
HG03376	-19.412600000000005
HG03378	-23.9066
HG03380	-21.759999999999998
HG03382	-20.010900000000003
HG03385	-22.8021
HG03388	-21.7593
HG03391	-23.1168
HG03394	-22.6587
HG03397	-22.994000000000003
HG03401	-25.712600000000002
HG03410	-21.0749
HG03419	-21.505699999999994
HG03428	-21.286899999999996
HG03432	-22.349999999999994
HG03433	-23.354299999999995
HG03436	-19.800399999999996
HG03437	-22.899600000000003
HG03439	-22.825800000000005
HG03442	-22.8305
HG03445	-20.449399999999994
HG03446	-21.590700000000002
HG03449	-23.518400000000007
HG03451	-23.532099999999996
HG03452	-25.1267
HG03455	-22.4033
HG03457	-22.8362
HG03458	-20.946
HG03460	-17.9734
HG03461	-21.230900000000002
HG03464	-23.2225
HG03469	-21.539399999999997
HG03470	-22.346299999999996
HG03472	-20.1764
HG03473	-21.366999999999997
HG03476	-20.830699999999993
HG03478	-21.1758
HG03479	-21.3318
HG03484	-21.525699999999997
HG03485	-23.566600000000005
HG03488	-20.508199999999995
HG03490	-23.619000000000003
HG03491	-21.4478
HG03499	-20.038299999999996
HG03511	-21.616399999999995
HG03514	-21.797099999999997
HG03515	-19.831699999999998
HG03517	-22.439999999999998
HG03518	-19.794000000000008
HG03520	-20.182399999999998
HG03521	-20.727300000000003
HG03538	-19.352999999999998
HG03539	-21.462600000000005
HG03547	-21.4488
HG03548	-23.3657
HG03556	-21.073999999999998
HG03557	-21.2387
HG03558	-19.130099999999995
HG03559	-21.9671
HG03563	-20.9981
HG03565	-22.601499999999998
HG03567	-19.2634
HG03571	-21.687499999999993
HG03572	-23.8526
HG03575	-23.970799999999993
HG03577	-22.733300000000003
HG03578	-22.6306
HG03583	-20.761899999999994
HG03585	-22.118000000000002
HG03589	-21.761000000000003
HG03593	-21.8281
HG03594	-23.140500000000003
HG03595	-21.6166
HG03598	-22.448700000000006
HG03600	-21.8374
HG03603	-23.5402
HG03604	-18.474499999999995
HG03607	-21.9191
HG03611	-21.101500000000005
HG03615	-22.0759
HG03616	-21.8076
HG03619	-18.182499999999997
HG03624	-20.452700000000007
HG03625	-18.766699999999997
HG03629	-22.3128
HG03631	-23.313700000000004
HG03634	-19.481899999999992
HG03636	-19.941100000000002
HG03640	-21.0826
HG03642	-22.847399999999993
HG03643	-22.123
HG03644	-21.2598
HG03645	-21.1448
HG03646	-21.7971
HG03649	-21.120100000000004
HG03652	-22.588900000000006
HG03653	-20.7163
HG03660	-20.519699999999997
HG03663	-21.142899999999997
HG03667	-22.437299999999993
HG03668	-21.6653
HG03672	-20.5398
HG03673	-19.2013
HG03679	-17.922099999999997
HG03680	-24.943499999999997
HG03681	-20.684699999999996
HG03684	-17.1793
HG03685	-22.911400000000004
HG03686	-19.619800000000005
HG03687	-19.891
HG03689	-23.1387
HG03690	-21.992600000000007
HG03691	-19.0904
HG03692	-24.0789
HG03693	-21.153500000000005
HG03694	-22.539400000000004
HG03695	-20.836399999999998
HG03696	-20.1294
HG03697	-19.759600000000006
HG03698	-21.567400000000003
HG03702	-21.778899999999993
HG03703	-18.686499999999995
HG03705	-18.942400000000003
HG03706	-21.634
HG03708	-22.4268
HG03709	-23.605
HG03711	-22.447299999999995
HG03713	-20.6503
HG03714	-18.334899999999998
HG03716	-22.493399999999998
HG03717	-24.557100000000002
HG03718	-21.205600000000008
HG03720	-21.910400000000003
HG03722	-21.065699999999996
HG03727	-20.1307
HG03729	-22.746999999999996
HG03730	-19.5496
HG03731	-19.633499999999998
HG03733	-21.519
HG03736	-21.320400000000003
HG03738	-21.751999999999995
HG03740	-21.860799999999998
HG03741	-23.142400000000002
HG03742	-21.886000000000003
HG03743	-21.229599999999998
HG03744	-22.232500000000005
HG03745	-19.3965
HG03746	-19.886
HG03750	-19.922899999999995
HG03752	-23.121499999999997
HG03753	-22.0367
HG03754	-19.8899
HG03755	-19.0113
HG03756	-18.3692
HG03757	-17.650900000000004
HG03760	-20.550999999999995
HG03762	-20.102100000000004
HG03765	-19.968500000000006
HG03767	-18.695899999999995
HG03770	-21.557699999999993
HG03771	-21.093500000000002
HG03772	-17.867900000000002
HG03773	-17.9165
HG03774	-20.7961
HG03775	-19.4917
HG03777	-21.666000000000004
HG03778	-22.01960000000001
HG03779	-20.691899999999997
HG03780	-22.437800000000003
HG03781	-23.531300000000005
HG03782	-21.949800000000003
HG03784	-22.473200000000002
HG03785	-21.475499999999997
HG03786	-22.554700000000004
HG03787	-21.633399999999998
HG03788	-22.7445
HG03789	-20.90379999999999
HG03790	-21.3765
HG03792	-20.4505
HG03793	-22.299899999999997
HG03796	-24.707900000000006
HG03800	-19.190900000000006
HG03802	-19.631200000000007
HG03803	-19.8157
HG03805	-21.675500000000007
HG03808	-19.1972
HG03809	-22.509
HG03812	-19.950599999999998
HG03814	-24.213
HG03815	-21.719200000000008
HG03817	-20.435600000000004
HG03821	-20.205399999999994
HG03823	-21.18050000000001
HG03824	-23.392300000000002
HG03826	-26.5407
HG03829	-21.4946
HG03830	-23.235999999999994
HG03832	-24.567700000000002
HG03833	-19.873099999999994
HG03836	-19.466000000000005
HG03837	-16.9058
HG03838	-23.3777
HG03844	-21.622600000000002
HG03846	-19.530299999999997
HG03848	-17.9864
HG03849	-18.5688
HG03850	-19.392900000000004
HG03851	-19.250700000000002
HG03854	-20.548099999999998
HG03856	-23.0916
HG03857	-19.3641
HG03858	-21.6719
HG03861	-22.5737
HG03862	-21.786499999999997
HG03863	-22.746499999999994
HG03864	-19.347400000000004
HG03866	-18.8374
HG03867	-21.676700000000004
HG03868	-22.861199999999997
HG03869	-18.387599999999996
HG03870	-20.396500000000003
HG03871	-19.94140000000001
HG03872	-19.8285
HG03873	-21.905099999999997
HG03874	-20.092599999999997
HG03875	-21.3489
HG03882	-22.730500000000003
HG03884	-20.596200000000003
HG03885	-20.97179999999999
HG03886	-19.825000000000003
HG03887	-19.231799999999993
HG03888	-20.627299999999995
HG03890	-19.506800000000005
HG03894	-19.982800000000005
HG03895	-19.348699999999994
HG03896	-18.4986
HG03897	-19.9088
HG03898	-19.908299999999997
HG03899	-20.577700000000007
HG03900	-20.8373
HG03902	-20.949699999999993
HG03905	-20.7922
HG03907	-21.231899999999996
HG03908	-20.543899999999997
HG03910	-20.7561
HG03911	-22.303800000000003
HG03913	-19.915299999999995
HG03914	-20.3069
HG03916	-23.309200000000004
HG03917	-23.498100000000008
HG03919	-25.451199999999996
HG03920	-21.691699999999997
HG03922	-22.809600000000003
HG03925	-21.381999999999998
HG03926	-23.7889
HG03928	-21.346099999999996
HG03931	-20.651000000000003
HG03934	-26.358300000000003
HG03937	-22.0311
HG03940	-19.227199999999996
HG03941	-22.7981
HG03943	-21.989
HG03944	-19.007699999999996
HG03945	-22.5339
HG03947	-22.5756
HG03949	-18.9672
HG03950	-21.0624
HG03951	-23.801199999999998
HG03953	-19.7945
HG03955	-22.7005
HG03960	-18.865100000000005
HG03963	-20.156699999999997
HG03965	-18.3252
HG03967	-21.1511
HG03968	-20.203599999999998
HG03969	-24.532199999999996
HG03971	-22.105800000000002
HG03973	-21.6215
HG03974	-19.007500000000007
HG03976	-20.8831
HG03977	-22.182700000000004
HG03978	-18.9025
HG03985	-20.3687
HG03986	-22.119500000000002
HG03989	-21.830799999999996
HG03990	-20.612899999999996
HG03991	-23.4637
HG03995	-19.460799999999995
HG03998	-22.036500000000004
HG03999	-23.292399999999994
HG04001	-18.162600000000005
HG04002	-22.646
HG04003	-18.926600000000004
HG04006	-25.4572
HG04014	-17.996000000000006
HG04015	-22.132000000000005
HG04017	-21.464499999999997
HG04018	-20.477100000000004
HG04019	-20.401300000000003
HG04020	-22.024400000000004
HG04022	-19.160699999999995
HG04023	-18.863400000000002
HG04025	-20.791299999999993
HG04026	-23.977999999999998
HG04029	-21.755100000000002
HG04033	-21.937199999999994
HG04035	-21.1948
HG04038	-22.5224
HG04039	-18.3098
HG04042	-20.7918
HG04047	-19.956699999999994
HG04054	-20.2283
HG04056	-19.694000000000003
HG04059	-21.3478
HG04060	-18.862799999999993
HG04061	-22.491200000000006
HG04062	-21.478500000000004
HG04063	-21.492299999999997
HG04070	-20.868099999999995
HG04075	-21.715900000000005
HG04076	-22.767200000000003
HG04080	-20.088000000000005
HG04090	-20.197899999999994
HG04093	-17.5847
HG04094	-22.619
HG04096	-19.884399999999996
HG04098	-20.2207
HG04099	-21.3072
HG04100	-21.298000000000002
HG04106	-19.9096
HG04107	-19.4106
HG04118	-24.587000000000007
HG04131	-19.4371
HG04134	-22.2215
HG04140	-22.7313
HG04141	-24.459799999999998
HG04144	-21.128400000000003
HG04146	-22.909399999999998
HG04152	-20.278799999999997
HG04153	-20.3061
HG04155	-20.764400000000002
HG04156	-20.082100000000004
HG04158	-21.7151
HG04159	-21.5368
HG04161	-21.020099999999992
HG04162	-19.6268
HG04164	-19.5043
HG04171	-18.970599999999997
HG04173	-23.0806
HG04176	-21.325300000000002
HG04177	-20.126200000000004
HG04180	-22.014999999999997
HG04182	-21.052799999999994
HG04183	-21.9698
HG04185	-23.437099999999997
HG04186	-22.289200000000005
HG04188	-19.332700000000003
HG04189	-22.788799999999995
HG04194	-21.698199999999996
HG04195	-21.660499999999995
HG04198	-20.887300000000003
HG04200	-20.119500000000006
HG04202	-23.073000000000004
HG04206	-24.2726
HG04209	-19.717
HG04210	-24.0597
HG04211	-21.325200000000002
HG04212	-20.0903
HG04214	-19.276899999999998
HG04216	-20.365099999999998
HG04219	-20.9781
HG04222	-19.867
HG04225	-21.994799999999998
HG04227	-21.314099999999996
HG04229	-20.315599999999996
HG04235	-20.2845
HG04238	-24.1933
HG04239	-24.538100000000004
NA06984	-19.6712
NA06985	-20.4565
NA06986	-23.5845
NA06989	-23.5811
NA06994	-23.053500000000003
NA07000	-21.8179
NA07037	-23.911899999999996
NA07048	-22.736399999999996
NA07051	-24.0553
NA07056	-22.268199999999997
NA07347	-20.900899999999993
NA07357	-22.669799999999995
NA10847	-19.477
NA10851	-20.480700000000002
NA11829	-25.3121
NA11830	-21.411400000000004
NA11831	-20.134399999999996
NA11832	-22.605399999999996
NA11840	-22.81310000000001
NA11843	-24.0607
NA11881	-24.523999999999994
NA11892	-23.107900000000008
NA11893	-19.5264
NA11894	-18.619200000000003
NA11918	-19.511800000000008
NA11919	-20.200400000000002
NA11920	-22.7862
NA11930	-18.9253
NA11931	-21.225099999999998
NA11932	-19.8213
NA11933	-24.5447
NA11992	-20.985000000000003
NA11994	-24.2197
NA11995	-20.622999999999998
NA12003	-21.9949
NA12004	-19.84870000000001
NA12005	-22.846899999999998
NA12006	-26.656299999999998
NA12043	-20.179100000000002
NA12044	-20.640399999999993
NA12045	-23.346300000000006
NA12046	-18.626699999999996
NA12058	-22.456200000000003
NA12144	-24.452800000000003
NA12154	-24.097599999999996
NA12155	-21.144599999999997
NA12156	-23.516000000000002
NA12234	-23.238899999999997
NA12249	-23.4307
NA12272	-22.1453
NA12273	-24.4252
NA12275	-19.923599999999993
NA12282	-20.172900000000002
NA12283	-21.2443
NA12286	-23.534200000000002
NA12287	-27.402399999999997
NA12340	-24.179900000000004
NA12341	-25.146300000000007
NA12342	-18.4483
NA12347	-27.4962
NA12348	-24.136499999999995
NA12383	-22.736100000000004
NA12399	-21.3989
NA12400	-23.074699999999996
NA12413	-19.502000000000006
NA12414	-18.3964
NA12489	-21.7772
NA12546	-22.2192
NA12716	-19.025399999999998
NA12717	-19.024900000000002
NA12718	-26.475799999999996
NA12748	-24.699499999999997
NA12749	-20.453299999999995
NA12750	-22.6446
NA12751	-19.3372
NA12760	-19.8512
NA12761	-23.126
NA12762	-21.309
NA12763	-19.048600000000008
NA12775	-21.840600000000002
NA12776	-23.331099999999992
NA12777	-21.1089
NA12778	-22.094700000000003
NA12812	-24.6161
NA12813	-23.663300000000003
NA12814	-22.6367
NA12815	-23.160400000000003
NA12827	-22.4642
NA12828	-25.2726
NA12829	-20.155900000000003
NA12830	-17.355800000000002
NA12842	-18.728900000000003
NA12843	-19.425200000000004
NA12872	-22.635700000000007
NA12873	-23.36969999999999
NA12874	-23.4166
NA12878	-20.632800000000003
NA12889	-22.253499999999995
NA12890	-23.969700000000003
NA18486	-22.4395
NA18488	-19.409600000000005
NA18489	-23.126700000000003
NA18498	-23.484799999999996
NA18499	-24.1298
NA18501	-22.491400000000002
NA18502	-19.91
NA18504	-22.8479
NA18505	-21.3062
NA18507	-21.378899999999994
NA18508	-21.056700000000003
NA18510	-24.013999999999996
NA18511	-22.274099999999997
NA18516	-23.625199999999996
NA18517	-19.549799999999998
NA18519	-21.8565
NA18520	-23.091199999999994
NA18522	-19.0481
NA18523	-21.694199999999995
NA18525	-19.869400000000006
NA18526	-20.890599999999996
NA18528	-22.8711
NA18530	-22.9731
NA18531	-23.111600000000006
NA18532	-19.6403
NA18533	-23.133500000000005
NA18534	-21.557799999999997
NA18535	-20.252
NA18536	-23.034599999999994
NA18537	-22.7667
NA18538	-24.202499999999997
NA18539	-22.298500000000004
NA18541	-20.955799999999996
NA18542	-22.687
NA18543	-21.5259
NA18544	-22.185799999999993
NA18545	-20.65299999999999
NA18546	-22.748599999999993
NA18547	-22.7318
NA18548	-23.0372
NA18549	-23.5165
NA18550	-22.222699999999996
NA18552	-22.0346
NA18553	-24.128500000000003
NA18555	-20.633300000000002
NA18557	-21.8278
NA18558	-22.439999999999998
NA18559	-20.162200000000002
NA18560	-22.935699999999997
NA18561	-22.139500000000005
NA18562	-22.500799999999998
NA18563	-21.214299999999998
NA18564	-20.2844
NA18565	-21.4259
NA18566	-20.4526
NA18567	-21.500500000000002
NA18570	-22.930000000000003
NA18571	-21.637299999999996
NA18572	-21.263299999999997
NA18573	-21.9415
NA18574	-23.838999999999995
NA18577	-20.998600000000003
NA18579	-19.576600000000003
NA18582	-22.812299999999997
NA18591	-24.8151
NA18592	-23.340099999999993
NA18593	-22.51170000000001
NA18595	-22.796999999999997
NA18596	-20.647899999999996
NA18597	-24.127900000000004
NA18599	-19.4731
NA18602	-23.2164
NA18603	-22.6731
NA18605	-21.828699999999994
NA18606	-24.945
NA18608	-22.365000000000006
NA18609	-22.233100000000004
NA18610	-23.0175
NA18611	-24.676399999999994
NA18612	-21.6194
NA18613	-20.432499999999997
NA18614	-20.9599
NA18615	-25.273899999999994
NA18616	-22.330600000000004
NA18617	-20.874000000000002
NA18618	-23.93780000000001
NA18619	-24.688799999999997
NA18620	-21.695800000000002
NA18621	-23.7431
NA18622	-22.7033
NA18623	-20.5722
NA18624	-21.862199999999994
NA18625	-20.8075
NA18626	-23.9142
NA18627	-22.5297
NA18628	-21.5415
NA18629	-22.8757
NA18630	-20.190399999999993
NA18631	-21.751199999999997
NA18632	-20.9391
NA18633	-20.66589999999999
NA18634	-18.662200000000006
NA18635	-23.7881
NA18636	-21.520299999999995
NA18637	-19.009
NA18638	-22.69560000000001
NA18639	-21.319699999999997
NA18640	-22.219799999999996
NA18641	-20.676500000000004
NA18642	-18.870799999999996
NA18643	-21.2258
NA18644	-23.6751
NA18645	-19.7082
NA18646	-24.205900000000003
NA18647	-21.307199999999995
NA18648	-25.844299999999997
NA18740	-21.919800000000002
NA18745	-22.907799999999998
NA18747	-18.150399999999998
NA18748	-19.264
NA18749	-20.393999999999995
NA18757	-21.120499999999996
NA18853	-22.773099999999992
NA18856	-20.265700000000006
NA18858	-20.5402
NA18861	-22.346800000000005
NA18864	-19.967700000000004
NA18865	-23.154799999999998
NA18867	-20.605700000000002
NA18868	-22.393500000000003
NA18870	-24.471799999999998
NA18871	-21.416399999999996
NA18873	-22.955099999999998
NA18874	-19.0907
NA18876	-20.3673
NA18877	-24.041900000000005
NA18878	-23.208799999999993
NA18879	-21.558599999999995
NA18881	-21.606199999999998
NA18907	-21.887
NA18908	-20.7204
NA18909	-23.5895
NA18910	-23.250199999999996
NA18912	-21.9946
NA18915	-22.066799999999997
NA18916	-22.385400000000004
NA18917	-22.904999999999998
NA18923	-21.159399999999998
NA18924	-20.202299999999994
NA18933	-23.630000000000003
NA18934	-22.6025
NA18939	-24.729399999999995
NA18940	-21.211799999999997
NA18941	-23.9812
NA18942	-21.6468
NA18943	-22.72320000000001
NA18944	-22.6015
NA18945	-21.9507
NA18946	-23.397900000000007
NA18947	-22.7111
NA18948	-21.321500000000004
NA18949	-24.212600000000002
NA18950	-20.9003
NA18951	-23.392
NA18952	-23.76750000000001
NA18953	-24.151200000000003
NA18954	-22.732700000000005
NA18956	-23.4968
NA18957	-21.7849
NA18959	-20.323299999999993
NA18960	-24.889600000000005
NA18961	-24.71259999999999
NA18962	-22.071100000000005
NA18963	-23.0399
NA18964	-23.7935
NA18965	-23.706400000000006
NA18966	-21.815499999999993
NA18967	-24.044300000000007
NA18968	-21.108599999999996
NA18969	-21.4403
NA18970	-24.099800000000002
NA18971	-23.3149
NA18972	-21.939100000000003
NA18973	-20.9184
NA18974	-22.2744
NA18975	-22.931400000000004
NA18976	-21.674
NA18977	-23.7305
NA18978	-22.858800000000002
NA18979	-21.5683
NA18980	-21.516199999999998
NA18981	-20.791600000000003
NA18982	-23.359999999999992
NA18983	-20.90729999999999
NA18984	-22.155799999999996
NA18985	-19.436
NA18986	-23.129800000000003
NA18987	-23.341399999999993
NA18988	-21.186199999999996
NA18989	-20.397399999999994
NA18990	-21.7165
NA18991	-22.979599999999998
NA18992	-19.7876
NA18993	-23.5285
NA18994	-24.169500000000003
NA18995	-20.369
NA18997	-19.453300000000002
NA18998	-22.534799999999997
NA18999	-22.974800000000005
NA19000	-20.097699999999996
NA19001	-21.905300000000004
NA19002	-21.198099999999993
NA19003	-25.476399999999998
NA19004	-23.041999999999994
NA19005	-20.8964
NA19006	-20.0978
NA19007	-20.029999999999998
NA19009	-21.033999999999995
NA19010	-22.8615
NA19011	-23.5361
NA19012	-23.9472
NA19017	-21.511799999999994
NA19019	-21.876
NA19020	-20.291100000000007
NA19023	-19.324300000000004
NA19024	-20.389000000000003
NA19025	-22.453999999999997
NA19026	-21.8579
NA19027	-19.597199999999997
NA19028	-21.441300000000002
NA19030	-21.785499999999992
NA19031	-20.1505
NA19035	-23.303099999999997
NA19036	-18.601399999999998
NA19037	-23.6462
NA19038	-24.210900000000002
NA19041	-20.0592
NA19042	-20.90040000000001
NA19043	-22.836199999999998
NA19054	-21.270000000000003
NA19055	-22.867900000000002
NA19056	-22.775300000000005
NA19057	-20.430600000000002
NA19058	-20.794300000000003
NA19059	-20.309299999999997
NA19060	-23.326100000000007
NA19062	-21.15190000000001
NA19063	-24.041099999999997
NA19064	-21.358200000000004
NA19065	-21.402399999999993
NA19066	-22.528299999999994
NA19067	-21.078300000000002
NA19068	-23.4446
NA19070	-20.125500000000006
NA19072	-20.515
NA19074	-23.5673
NA19075	-22.374100000000006
NA19076	-24.712400000000006
NA19077	-22.523600000000005
NA19078	-23.4685
NA19079	-23.7295
NA19080	-23.804900000000004
NA19081	-22.950799999999994
NA19082	-24.768300000000004
NA19083	-22.445799999999995
NA19084	-21.648399999999995
NA19085	-24.098100000000002
NA19086	-22.6855
NA19087	-23.434
NA19088	-20.225000000000005
NA19089	-19.606199999999998
NA19090	-23.5987
NA19091	-21.71249999999999
NA19092	-24.678599999999996
NA19093	-22.3812
NA19095	-24.0591
NA19096	-22.6663
NA19098	-20.819000000000003
NA19099	-22.8078
NA19102	-21.7265
NA19107	-19.361
NA19108	-20.7546
NA19113	-22.404100000000003
NA19114	-23.095300000000005
NA19116	-22.620400000000004
NA19117	-21.284899999999997
NA19118	-22.5288
NA19119	-21.1525
NA19121	-23.333299999999998
NA19129	-22.245
NA19130	-23.284799999999997
NA19131	-20.4539
NA19137	-22.608400000000003
NA19138	-24.6713
NA19141	-22.948400000000003
NA19143	-21.412000000000006
NA19144	-22.460500000000003
NA19146	-19.9143
NA19147	-22.6812
NA19149	-22.722800000000003
NA19152	-21.459600000000002
NA19153	-21.1815
NA19159	-21.642000000000003
NA19160	-20.815
NA19171	-20.714
NA19172	-25.039199999999997
NA19175	-22.376099999999997
NA19184	-22.860399999999995
NA19185	-24.1666
NA19189	-21.343899999999998
NA19190	-20.7042
NA19197	-23.831300000000006
NA19198	-22.550199999999997
NA19200	-22.679100000000002
NA19201	-18.4682
NA19204	-21.421800000000005
NA19206	-23.599099999999996
NA19207	-23.0522
NA19209	-21.9071
NA19210	-21.488700000000005
NA19213	-22.3432
NA19214	-19.091700000000003
NA19222	-19.9017
NA19223	-21.297899999999995
NA19225	-23.341300000000004
NA19235	-21.3597
NA19236	-21.144899999999993
NA19238	-22.6067
NA19239	-21.905900000000006
NA19247	-21.4433
NA19248	-21.119799999999998
NA19256	-21.3044
NA19257	-22.0744
NA19307	-21.8241
NA19308	-20.492399999999993
NA19309	-20.596799999999995
NA19310	-22.438799999999997
NA19312	-20.5833
NA19314	-19.800300000000004
NA19315	-21.474499999999995
NA19316	-22.508200000000002
NA19317	-23.389100000000003
NA19318	-21.0245
NA19319	-19.519299999999994
NA19320	-19.04
NA19321	-19.952000000000005
NA19323	-20.811700000000002
NA19324	-21.239600000000003
NA19327	-22.1634
NA19328	-20.499900000000004
NA19331	-24.2058
NA19332	-22.331000000000003
NA19334	-22.1987
NA19338	-21.1628
NA19346	-18.9388
NA19347	-21.080600000000004
NA19350	-21.771
NA19351	-23.133499999999998
NA19355	-21.250900000000005
NA19360	-21.5615
NA19372	-23.332099999999993
NA19374	-21.9929
NA19375	-21.4275
NA19376	-21.553300000000004
NA19377	-22.018999999999995
NA19378	-21.703400000000002
NA19379	-23.2995
NA19380	-21.062199999999997
NA19383	-22.966600000000003
NA19384	-21.102300000000003
NA19385	-21.7894
NA19390	-21.656900000000004
NA19391	-22.760600000000004
NA19393	-20.266400000000004
NA19394	-22.227499999999996
NA19395	-22.713000000000005
NA19397	-20.7511
NA19399	-18.188900000000007
NA19401	-20.28110000000001
NA19403	-23.349500000000003
NA19404	-20.5754
NA19428	-20.7696
NA19429	-22.533799999999996
NA19430	-22.419800000000002
NA19431	-20.809399999999997
NA19434	-17.987600000000004
NA19435	-20.568599999999996
NA19436	-21.953200000000002
NA19437	-23.289599999999997
NA19438	-21.983400000000003
NA19439	-23.650900000000004
NA19440	-21.402999999999995
NA19443	-20.228
NA19445	-21.771899999999995
NA19446	-21.120000000000005
NA19448	-21.257300000000004
NA19449	-21.476399999999995
NA19451	-21.8208
NA19452	-20.263099999999998
NA19454	-17.444000000000006
NA19455	-18.609700000000004
NA19456	-22.1304
NA19457	-21.849899999999998
NA19461	-23.423099999999994
NA19462	-20.5549
NA19463	-21.292099999999994
