IID	PRS
HG01625	0.026998280000000027
HG01626	0.08778258000000001
HG01628	0.49385549999999995
HG01630	0.4107914400000001
HG01631	0.20730944700000004
HG01632	-0.16981472999999997
HG01668	0.37501930000000006
HG01669	0.4997468700000001
HG01670	-0.18097523
HG01672	0.20874278999999996
HG01673	0.19048772599999994
HG01675	0.1747572
HG01676	0.36072291
HG01678	-0.12286586
HG01679	0.138999751
HG01680	0.023644760000000015
HG01682	0.07357058999999998
HG01684	0.04662933999999994
HG01685	0.22065497
HG01686	0.66922539
HG01694	-0.00297498999999999
HG01695	0.133080451
HG01697	0.14490200999999997
HG01699	0.2861446999999999
HG01700	0.39908707999999987
HG01702	-0.13921850999999993
HG01704	-0.38406340999999994
HG01705	0.28249659
HG01707	0.18427779000000002
HG01708	0.52320786
HG01709	0.3426680000000001
HG01710	0.481063368943
HG01746	0.09243385000000001
HG01747	0.10293981899999999
HG01756	0.168138892
HG01757	0.15201731000000002
HG01761	0.23169630500000005
HG01762	-0.3243869799999999
HG01765	-0.1265976
HG01766	0.18203139000000004
HG01767	0.39978987000000005
HG01768	-0.33090762999999995
HG01770	0.3489746100000001
HG01771	-0.018868032
HG01773	0.7723794900000001
HG01775	-0.010030704000000022
HG01776	0.051957600000000034
HG01777	-0.19963088800000006
HG01779	-0.07889378999999998
HG01781	0.32698410000000006
HG01783	0.014689869999999989
HG01784	0.04420297999999998
HG01785	0.13076783
HG01786	0.25611955999999997
HG01789	0.003085205700000015
HG01790	0.27543513
HG01791	0.012172629999999948
HG01794	0.8056278360000001
HG01795	1.0680631200000001
HG01796	1.0265638759999998
HG01797	1.06834045
HG01798	0.68427866
HG01799	0.9240647099999999
HG01800	0.6980275
HG01801	1.0423823200000002
HG01802	0.6597929599999999
HG01804	0.7557690000000001
HG01805	1.3196662500000003
HG01806	0.5517807
HG01807	0.596018365
HG01808	0.64716998
HG01809	0.98736296
HG01810	0.9165206200000001
HG01811	0.45424904
HG01812	0.8447165700000001
HG01813	0.8245525200000002
HG01815	0.7787163
HG01816	0.83831488
HG01817	0.6216613289999999
HG01840	0.6481280429999999
HG01841	1.1654959000000003
HG01842	0.95603612
HG01843	0.9446227700000001
HG01844	0.7347729100000001
HG01845	1.01208146
HG01846	0.5090825800000002
HG01847	1.1186349999999998
HG01848	0.7786251600000001
HG01849	1.3162268999999998
HG01850	0.657145874
HG01851	0.547265524
HG01852	0.76793118
HG01853	0.8721021900000001
HG01855	0.91019599
HG01857	0.6213645299999999
HG01858	0.87741841
HG01859	0.6896959500000002
HG01860	1.00869465
HG01861	0.9607456
HG01862	0.5799519900000002
HG01863	1.1484550100000002
HG01864	0.8385282
HG01865	0.6825726799999999
HG01866	0.73463942
HG01867	0.79501749
HG01868	0.93489426
HG01869	0.6866182300000001
HG01870	1.2234698800000001
HG01871	1.0479166999999998
HG01872	1.19483553
HG01873	0.74420287
HG01874	1.22999397
HG01878	1.07349723
HG01879	0.7584346399999999
HG01880	0.81232524
HG01882	0.9802043599999999
HG01883	0.46241976000000007
HG01885	0.5610638370000001
HG01886	0.825958435
HG01889	0.921476547
HG01890	0.9406075399999999
HG01892	0.45634930600000007
HG01893	0.7000771800000001
HG01894	1.02545671
HG01896	1.13999947
HG01912	0.90270879
HG01914	0.8113885680000001
HG01915	0.9615084000000002
HG01917	0.9589041899999999
HG01918	0.70142835
HG01920	1.18846322
HG01921	0.6870744000000001
HG01923	1.07621359
HG01924	0.8751644
HG01926	1.5726225620000003
HG01927	1.155194229
HG01932	0.8914636799999999
HG01933	0.8715299999999999
HG01935	0.5808595
HG01936	1.2123751799999998
HG01938	1.258169007
HG01939	1.0065274000000004
HG01941	1.0708672128000003
HG01942	0.6421034559
HG01944	0.6197253099999999
HG01945	0.8934100480000001
HG01947	1.0594561
HG01948	1.148372992
HG01950	0.9183019400000001
HG01951	1.0364971600000001
HG01953	0.54715209
HG01954	1.0315379880000002
HG01956	0.8846518680000001
HG01958	0.96531339
HG01961	1.1604093800000002
HG01965	0.56900877
HG01967	0.9125626899999999
HG01968	1.2857282200000002
HG01970	0.87741647
HG01971	0.68154847
HG01973	1.1020423700000002
HG01974	0.9637872299999999
HG01976	0.3850139779999999
HG01977	0.73601306
HG01979	0.9977882100000002
HG01980	0.5862457299999999
HG01982	1.08483697
HG01985	0.8901095020000002
HG01986	0.5756256700000001
HG01988	0.62611175
HG01989	1.0546415
HG01990	1.17711386
HG01991	0.87381794
HG01992	1.17764377
HG01997	1.2248567300000002
HG02002	0.8814811399999999
HG02003	1.11585455
HG02006	0.7337056091
HG02008	0.9970521750000001
HG02009	0.7646097899999998
HG02010	0.796641211
HG02012	0.8667212849999998
HG02013	0.9788897899999999
HG02014	0.7894995836
HG02016	1.16432006
HG02017	0.6822008299999999
HG02019	0.7467862400000002
HG02020	0.705115709
HG02023	1.00675671
HG02025	0.8759978000000002
HG02026	0.99211254
HG02028	0.8869756200000001
HG02029	0.536605958
HG02031	0.8295795810000001
HG02032	1.1113073199999999
HG02035	0.45119933899999987
HG02040	0.8963188999999997
HG02047	0.9130756199999999
HG02048	1.2021182599999998
HG02049	0.843128752
HG02050	1.083183515
HG02051	0.9118318799999999
HG02052	0.94133603
HG02053	0.86070992
HG02054	1.0548250700000001
HG02057	0.6287017529999998
HG02058	0.9220951799999999
HG02060	0.85879437
HG02061	0.917053951
HG02064	0.6738875199999999
HG02067	0.95000436
HG02069	0.62488784
HG02070	1.12306719
HG02072	0.59619602
HG02073	0.7965571109999999
HG02075	1.0233129200000002
HG02076	0.3553606899999999
HG02078	0.7390993600000001
HG02079	0.4843612600000002
HG02081	0.49516519000000003
HG02082	0.61710779
HG02084	0.8428283200000001
HG02085	0.7093317
HG02086	0.59047243
HG02087	0.696356548
HG02088	0.8981140599999999
HG02089	0.984899426
HG02090	0.6695050699999999
HG02095	1.0464256499999998
HG02102	1.0314433559999998
HG02104	1.1808724399999995
HG02105	0.7862572500000001
HG02107	1.0988916899999996
HG02108	0.6623838799999998
HG02111	1.26226874
HG02113	0.7309111
HG02116	1.1619138299999998
HG02121	1.2327281699999997
HG02122	0.5121309500000002
HG02127	0.64573775
HG02128	0.7421518899999999
HG02130	0.6427622299999998
HG02131	1.1251181000000001
HG02133	0.6981798200000001
HG02134	0.5129476100000001
HG02136	0.8249330500000001
HG02137	1.1534466092000002
HG02138	0.5780481000000001
HG02139	0.855866918
HG02140	0.8957373799999998
HG02141	1.09375865
HG02142	0.5868819499999999
HG02143	0.6764462399999998
HG02144	1.10943837
HG02146	1.0414936499999996
HG02147	0.91646629
HG02150	0.8274369200000001
HG02151	1.0831912479999999
HG02152	0.5628266179999999
HG02153	0.6498387100000002
HG02154	0.7767962500000001
HG02155	0.5459021099999999
HG02156	0.59873451
HG02164	0.6859399900000002
HG02165	1.1384732
HG02166	0.9213363799999998
HG02178	0.8677774
HG02179	1.0293802499999998
HG02180	0.75008158
HG02181	1.0877024990000002
HG02182	1.0774880599999999
HG02184	0.18700207000000002
HG02185	0.60749175
HG02186	0.71271469
HG02187	0.8127628
HG02188	1.1259446
HG02190	0.97466906
HG02215	0.3443270499999999
HG02219	0.105759772
HG02220	0.16391229000000007
HG02221	0.31241575
HG02223	0.4889235860000001
HG02224	-0.008644909999999992
HG02230	0.6194866700000001
HG02231	-0.546249234
HG02232	0.16096177999999997
HG02233	0.09516570000000005
HG02235	-0.25216089999999997
HG02236	-0.16742314300000005
HG02238	0.30227974999999996
HG02239	-0.10489114
HG02250	0.7188101600000001
HG02252	0.6600967366999998
HG02253	0.5554665699999999
HG02255	0.9029352700000001
HG02256	0.5698676299999998
HG02259	0.9764582599999999
HG02260	1.0414541099999999
HG02262	1.4066034
HG02265	1.022300306
HG02266	1.3142198600000001
HG02271	0.90042783
HG02272	0.91966734
HG02274	1.2191582099999998
HG02275	1.2106235300000001
HG02277	0.74040044
HG02278	0.671659213
HG02281	1.1628513399999996
HG02282	0.781425596
HG02283	0.8241997500000001
HG02284	0.44099445000000004
HG02285	0.7540320399999999
HG02286	1.1504432019999997
HG02291	0.98482542
HG02292	0.89458577
HG02298	0.8415140200000002
HG02299	0.6268409540000001
HG02301	0.41855545000000005
HG02304	1.0052332
HG02307	1.1603166999999999
HG02308	0.8635638600000003
HG02309	0.8951411899999999
HG02312	0.7168973200000001
HG02314	0.94897262
HG02315	0.95488867
HG02317	0.9278007300000001
HG02318	1.1340414899999993
HG02322	0.85870133
HG02323	1.006383171
HG02325	1.219824883
HG02330	1.4147323299999996
HG02332	0.892399947
HG02334	0.6502159160000002
HG02337	0.9139647499999999
HG02339	0.98982046
HG02343	0.7398255573799998
HG02345	0.363991925
HG02348	0.8803054200000002
HG02351	0.78984809
HG02353	0.9598568700000002
HG02355	0.9095783300000001
HG02356	0.7570457700000001
HG02360	1.1082962
HG02364	0.8434883100000001
HG02367	0.58361207
HG02371	0.99525989
HG02373	0.7551935999999999
HG02374	0.69696042
HG02375	0.35469574
HG02379	0.6756400100000001
HG02380	0.7269180700000001
HG02382	1.121936044
HG02383	1.145503547
HG02384	0.92820642
HG02385	1.0955106800000003
HG02386	1.0016755000000002
HG02389	0.8577185200000003
HG02390	0.8229342900000001
HG02391	0.38188296999999993
HG02392	0.6304107999999999
HG02394	0.6813693299999999
HG02395	0.523798147
HG02396	1.2102839600000002
HG02397	1.003400053
HG02398	1.00291068
HG02399	0.679888104
HG02401	0.85828956
HG02402	0.8162152000000001
HG02406	1.1031938799999998
HG02407	0.6993732
HG02408	1.2689910400000002
HG02409	0.6487416599999998
HG02410	0.93403441
HG02419	0.8993988400000003
HG02420	0.472472683
HG02425	0.8074448500000001
HG02427	1.3242039999999997
HG02429	1.2618609400000005
HG02433	1.44275234
HG02439	0.77238214
HG02442	0.89056977
HG02445	0.93211859
HG02449	0.9117879
HG02450	0.89095497
HG02455	0.7211486
