IID	PRS	PRS_Risk_Group	PRS_Percentile
HG01613	0.1938675999999999	Low	14.376996805111823
HG01615	0.18673343	Low	14.017571884984026
HG01617	0.3177790326999999	Low	19.728434504792332
HG01618	0.6902300599999999	Intermediate	43.88977635782748
HG01619	-0.007240695	Low	7.348242811501597
HG01620	0.074967929	Low	9.904153354632587
HG01623	0.4137962599999999	Intermediate	24.80031948881789
HG01624	0.3064569	Low	18.889776357827476
HG01625	0.02699828	Low	8.426517571884984
HG01626	0.08778258	Low	10.463258785942491
HG01628	0.4938554999999999	Intermediate	28.634185303514375
HG01630	0.4107914400000001	Intermediate	24.640575079872203
HG01631	0.207309447	Low	14.696485623003195
HG01632	-0.1698147299999999	Low	3.5143769968051117
HG01668	0.3750193	Intermediate	22.404153354632587
HG01669	0.4997468700000001	Intermediate	29.033546325878596
HG01670	-0.18097523	Low	3.3546325878594248
HG01672	0.2087427899999999	Low	14.736421725239618
HG01673	0.1904877259999999	Low	14.177316293929712
HG01675	0.1747572	Low	13.498402555910543
HG01676	0.36072291	Intermediate	21.60543130990415
HG01678	-0.12286586	Low	4.432907348242812
HG01679	0.138999751	Low	12.300319488817891
HG01680	0.02364476	Low	8.34664536741214
HG01682	0.0735705899999999	Low	9.864217252396166
HG01684	0.0466293399999999	Low	8.8258785942492
HG01685	0.22065497	Low	15.095846645367411
HG01686	0.66922539	Intermediate	42.01277955271566
HG01694	-0.0029749899999999	Low	7.468051118210862
HG01695	0.133080451	Low	12.020766773162938
HG01697	0.1449020099999999	Low	12.579872204472844
HG01699	0.2861446999999999	Low	18.370607028753994
HG01700	0.3990870799999998	Intermediate	23.961661341853034
HG01702	-0.1392185099999999	Low	3.913738019169329
HG01704	-0.3840634099999999	Low	1.0782747603833864
HG01705	0.28249659	Low	18.130990415335464
HG01707	0.18427779	Low	13.85782747603834
HG01708	0.52320786	Intermediate	30.471246006389773
HG01709	0.3426680000000001	Intermediate	20.966453674121404
HG01710	0.481063368943	Intermediate	28.03514376996805
HG01746	0.09243385	Low	10.62300319488818
HG01747	0.1029398189999999	Low	10.90255591054313
HG01756	0.168138892	Low	13.218849840255592
HG01757	0.15201731	Low	12.699680511182109
HG01761	0.231696305	Low	15.654952076677317
HG01762	-0.3243869799999999	Low	1.7172523961661343
HG01765	-0.1265976	Low	4.313099041533546
HG01766	0.18203139	Low	13.738019169329075
HG01767	0.39978987	Intermediate	24.001597444089455
HG01768	-0.3309076299999999	Low	1.6773162939297124
HG01770	0.3489746100000001	Intermediate	21.206070287539937
HG01771	-0.018868032	Low	7.0287539936102235
HG01773	0.7723794900000001	Intermediate	51.15814696485623
HG01775	-0.010030704	Low	7.188498402555911
HG01776	0.0519576	Low	9.025559105431311
HG01777	-0.199630888	Low	2.9952076677316293
HG01779	-0.0788937899999999	Low	5.5111821086261985
HG01781	0.3269841	Intermediate	20.12779552715655
HG01783	0.0146898699999999	Low	8.10702875399361
HG01784	0.0442029799999999	Low	8.746006389776358
HG01785	0.13076783	Low	11.940894568690096
HG01786	0.2561195599999999	Low	16.89297124600639
HG01789	0.0030852057	Low	7.667731629392971
HG01790	0.27543513	Low	17.6517571884984
HG01791	0.0121726299999999	Low	7.987220447284344
HG01794	0.8056278360000001	Intermediate	53.833865814696495
HG01795	1.06806312	High	82.94728434504792
HG01796	1.0265638759999998	Intermediate	79.47284345047923
HG01797	1.06834045	High	83.02715654952077
HG01798	0.68427866	Intermediate	43.370607028753994
HG01799	0.92406471	Intermediate	67.77156549520767
HG01800	0.6980275	Intermediate	44.8482428115016
HG01801	1.0423823200000002	High	80.71086261980831
HG01802	0.6597929599999999	Intermediate	41.21405750798722
HG01804	0.7557690000000001	Intermediate	49.88019169329074
HG01805	1.3196662500000005	High	98.12300319488818
HG01806	0.5517807	Intermediate	32.78753993610224
HG01807	0.596018365	Intermediate	36.26198083067093
HG01808	0.64716998	Intermediate	39.8961661341853
HG01809	0.98736296	Intermediate	75.23961661341852
HG01810	0.91652062	Intermediate	66.93290734824281
HG01811	0.45424904	Intermediate	27.076677316293928
HG01812	0.8447165700000001	Intermediate	57.867412140575084
HG01813	0.8245525200000002	Intermediate	55.79073482428115
HG01815	0.7787163	Intermediate	51.67731629392971
HG01816	0.83831488	Intermediate	57.308306709265175
HG01817	0.6216613289999999	Intermediate	38.498402555910545
HG01840	0.6481280429999999	Intermediate	39.936102236421725
HG01841	1.1654959000000005	High	91.57348242811501
HG01842	0.95603612	Intermediate	71.48562300319489
HG01843	0.94462277	Intermediate	70.24760383386581
HG01844	0.7347729100000001	Intermediate	48.322683706070286
HG01845	1.01208146	Intermediate	78.07507987220448
HG01846	0.5090825800000002	Intermediate	29.5926517571885
HG01847	1.1186349999999998	High	87.57987220447284
HG01848	0.7786251600000001	Intermediate	51.637380191693296
HG01849	1.3162268999999998	High	98.00319488817891
HG01850	0.657145874	Intermediate	41.01437699680511
HG01851	0.547265524	Intermediate	32.54792332268371
HG01852	0.76793118	Intermediate	50.83865814696485
HG01853	0.8721021900000001	Intermediate	61.102236421725244
HG01855	0.91019599	Intermediate	66.21405750798722
HG01857	0.6213645299999999	Intermediate	38.45846645367412
HG01858	0.87741841	Intermediate	61.82108626198083
HG01859	0.6896959500000002	Intermediate	43.849840255591054
HG01860	1.00869465	Intermediate	77.67571884984025
HG01861	0.9607456	Intermediate	72.28434504792332
HG01862	0.5799519900000002	Intermediate	35.02396166134185
HG01863	1.1484550100000002	High	90.05591054313099
HG01864	0.8385282	Intermediate	57.38817891373802
HG01865	0.6825726799999999	Intermediate	43.25079872204473
HG01866	0.73463942	Intermediate	48.28274760383386
HG01867	0.79501749	Intermediate	53.075079872204476
HG01868	0.93489426	Intermediate	68.96964856230032
HG01869	0.6866182300000001	Intermediate	43.530351437699686
HG01870	1.22346988	High	95.00798722044729
HG01871	1.0479166999999998	High	81.38977635782749
HG01872	1.19483553	High	93.29073482428115
HG01873	0.74420287	Intermediate	49.16134185303515
HG01874	1.22999397	High	95.24760383386581
HG01878	1.07349723	High	83.6661341853035
HG01879	0.7584346399999999	Intermediate	50.11980830670927
HG01880	0.81232524	Intermediate	54.67252396166135
HG01882	0.98020436	Intermediate	74.72044728434504
HG01883	0.46241976	Intermediate	27.47603833865815
HG01885	0.5610638370000001	Intermediate	33.346645367412144
HG01886	0.825958435	Intermediate	56.0702875399361
HG01889	0.921476547	Intermediate	67.4520766773163
HG01890	0.94060754	Intermediate	69.72843450479233
HG01892	0.456349306	Intermediate	27.1964856230032
HG01893	0.7000771800000001	Intermediate	45.087859424920126
HG01894	1.02545671	Intermediate	79.3929712460064
HG01896	1.13999947	High	89.37699680511182
HG01912	0.90270879	Intermediate	65.37539936102237
HG01914	0.8113885680000001	Intermediate	54.632587859424916
HG01915	0.9615084000000002	Intermediate	72.44408945686901
HG01917	0.95890419	Intermediate	72.00479233226838
HG01918	0.70142835	Intermediate	45.28753993610224
HG01920	1.18846322	High	93.0111821086262
HG01921	0.6870744000000001	Intermediate	43.61022364217252
HG01923	1.07621359	High	83.78594249201278
HG01924	0.8751644	Intermediate	61.50159744408946
HG01926	1.5726225620000005	High	99.96006389776358
HG01927	1.155194229	High	90.65495207667732
HG01932	0.8914636799999999	Intermediate	63.65814696485623
HG01933	0.8715299999999999	Intermediate	61.0223642172524
HG01935	0.5808595	Intermediate	35.18370607028754
HG01936	1.2123751799999998	High	94.28913738019169
HG01938	1.258169007	High	95.92651757188499
HG01939	1.0065274000000004	Intermediate	77.43610223642172
HG01941	1.0708672128000003	High	83.38658146964856
HG01942	0.6421034559	Intermediate	39.49680511182109
HG01944	0.6197253099999999	Intermediate	38.25878594249201
HG01945	0.8934100480000001	Intermediate	63.81789137380191
HG01947	1.0594561	High	82.30830670926518
HG01948	1.148372992	High	90.01597444089457
HG01950	0.91830194	Intermediate	67.21246006389777
HG01951	1.03649716	High	80.23162939297124
HG01953	0.54715209	Intermediate	32.50798722044728
HG01954	1.0315379880000002	Intermediate	79.83226837060703
HG01956	0.8846518680000001	Intermediate	62.939297124600635
HG01958	0.96531339	Intermediate	72.84345047923323
HG01961	1.1604093800000002	High	91.1741214057508
HG01965	0.56900877	Intermediate	34.025559105431306
HG01967	0.91256269	Intermediate	66.45367412140575
HG01968	1.2857282200000002	High	97.12460063897763
HG01970	0.87741647	Intermediate	61.78115015974441
HG01971	0.68154847	Intermediate	43.09105431309904
HG01973	1.1020423700000002	High	86.34185303514377
HG01974	0.96378723	Intermediate	72.76357827476039
HG01976	0.3850139779999999	Intermediate	22.883386581469647
HG01977	0.73601306	Intermediate	48.44249201277955
HG01979	0.9977882100000002	Intermediate	76.35782747603834
HG01980	0.5862457299999999	Intermediate	35.50319488817891
HG01982	1.08483697	High	84.62460063897763
HG01985	0.8901095020000002	Intermediate	63.418530351437695
HG01986	0.5756256700000001	Intermediate	34.66453674121406
HG01988	0.62611175	Intermediate	38.73801916932907
HG01989	1.0546415	High	81.90894568690096
HG01990	1.17711386	High	92.21246006389777
HG01991	0.87381794	Intermediate	61.34185303514377
HG01992	1.17764377	High	92.25239616613419
HG01997	1.2248567300000002	High	95.08785942492013
HG02002	0.8814811399999999	Intermediate	62.26038338658147
HG02003	1.11585455	High	87.22044728434504
HG02006	0.7337056091	Intermediate	48.1629392971246
HG02008	0.997052175	Intermediate	76.23801916932908
HG02009	0.7646097899999998	Intermediate	50.5591054313099
HG02010	0.796641211	Intermediate	53.314696485623
HG02012	0.8667212849999998	Intermediate	60.50319488817891
HG02013	0.97888979	Intermediate	74.56070287539937
HG02014	0.7894995836	Intermediate	52.595846645367416
HG02016	1.16432006	High	91.53354632587859
HG02017	0.6822008299999999	Intermediate	43.170926517571885
HG02019	0.7467862400000002	Intermediate	49.4408945686901
HG02020	0.705115709	Intermediate	45.72683706070288
HG02023	1.00675671	Intermediate	77.47603833865814
HG02025	0.8759978000000002	Intermediate	61.66134185303515
HG02026	0.99211254	Intermediate	75.59904153354633
HG02028	0.8869756200000001	Intermediate	63.019169329073485
HG02029	0.536605958	Intermediate	31.509584664536742
HG02031	0.8295795810000001	Intermediate	56.46964856230032
HG02032	1.11130732	High	87.02076677316293
HG02035	0.4511993389999998	Intermediate	26.837060702875398
HG02040	0.8963188999999997	Intermediate	64.25718849840256
HG02047	0.91307562	Intermediate	66.49361022364218
HG02048	1.2021182599999998	High	93.80990415335462
HG02049	0.843128752	Intermediate	57.74760383386581
HG02050	1.083183515	High	84.3849840255591
HG02051	0.91183188	Intermediate	66.3338658146965
HG02052	0.94133603	Intermediate	69.96805111821087
HG02053	0.86070992	Intermediate	59.7444089456869
HG02054	1.05482507	High	81.9888178913738
HG02057	0.6287017529999998	Intermediate	38.897763578274756
HG02058	0.92209518	Intermediate	67.53194888178913
HG02060	0.85879437	Intermediate	59.54472843450479
HG02061	0.917053951	Intermediate	67.05271565495208
HG02064	0.6738875199999999	Intermediate	42.412140575079874
HG02067	0.95000436	Intermediate	70.84664536741214
HG02069	0.62488784	Intermediate	38.618210862619804
HG02070	1.12306719	High	88.0591054313099
HG02072	0.59619602	Intermediate	36.34185303514377
HG02073	0.7965571109999999	Intermediate	53.27476038338658
HG02075	1.0233129200000002	Intermediate	79.2332268370607
HG02076	0.3553606899999999	Intermediate	21.405750798722046
HG02078	0.7390993600000001	Intermediate	48.722044728434504
HG02079	0.4843612600000002	Intermediate	28.27476038338658
HG02081	0.49516519	Intermediate	28.753993610223645
HG02082	0.61710779	Intermediate	38.019169329073485
HG02084	0.8428283200000001	Intermediate	57.66773162939297
HG02085	0.7093317	Intermediate	46.28594249201278
HG02086	0.59047243	Intermediate	35.902555910543136
HG02087	0.696356548	Intermediate	44.52875399361022
HG02088	0.8981140599999999	Intermediate	64.5367412140575
HG02089	0.984899426	Intermediate	75.0
HG02090	0.6695050699999999	Intermediate	42.0926517571885
HG02095	1.0464256499999998	High	81.26996805111821
HG02102	1.0314433559999998	Intermediate	79.75239616613419
HG02104	1.1808724399999997	High	92.57188498402556
HG02105	0.7862572500000001	Intermediate	52.39616613418531
HG02107	1.0988916899999996	High	86.14217252396166
HG02108	0.6623838799999998	Intermediate	41.61341853035144
HG02111	1.26226874	High	96.08626198083067
HG02113	0.7309111	Intermediate	47.88338658146965
HG02116	1.1619138299999998	High	91.3338658146965
HG02121	1.2327281699999997	High	95.28753993610223
HG02122	0.5121309500000002	Intermediate	29.83226837060703
HG02127	0.64573775	Intermediate	39.77635782747604
HG02128	0.7421518899999999	Intermediate	49.04153354632588
HG02130	0.6427622299999998	Intermediate	39.57667731629393
HG02131	1.1251181	High	88.33865814696486
HG02133	0.6981798200000001	Intermediate	44.88817891373802
HG02134	0.5129476100000001	Intermediate	29.952076677316292
HG02136	0.8249330500000001	Intermediate	55.91054313099042
HG02137	1.1534466092000002	High	90.57507987220448
HG02138	0.5780481000000001	Intermediate	34.90415335463259
HG02139	0.855866918	Intermediate	59.105431309904155
HG02140	0.8957373799999998	Intermediate	64.1373801916933
HG02141	1.09375865	High	85.4632587859425
HG02142	0.5868819499999999	Intermediate	35.58306709265175
HG02143	0.6764462399999998	Intermediate	42.73162939297125
HG02144	1.10943837	High	86.82108626198082
HG02146	1.0414936499999996	High	80.63099041533548
HG02147	0.91646629	Intermediate	66.85303514376997
HG02150	0.8274369200000001	Intermediate	56.23003194888179
HG02151	1.083191248	High	84.42492012779552
HG02152	0.5628266179999999	Intermediate	33.426517571884986
HG02153	0.6498387100000002	Intermediate	40.215654952076676
HG02154	0.7767962500000001	Intermediate	51.397763578274756
HG02155	0.5459021099999999	Intermediate	32.46805111821086
HG02156	0.59873451	Intermediate	36.54153354632588
HG02164	0.6859399900000002	Intermediate	43.45047923322684
HG02165	1.1384732	High	89.25718849840256
HG02166	0.9213363799999998	Intermediate	67.41214057507987
HG02178	0.8677774	Intermediate	60.623003194888184
HG02179	1.0293802499999998	Intermediate	79.67252396166134
HG02180	0.75008158	Intermediate	49.56070287539936
HG02181	1.0877024990000002	High	84.90415335463258
HG02182	1.07748806	High	83.94568690095848
HG02184	0.18700207	Low	14.057507987220447
HG02185	0.60749175	Intermediate	37.260383386581466
HG02186	0.71271469	Intermediate	46.525559105431306
HG02187	0.8127628	Intermediate	54.7923322683706
HG02188	1.1259446	High	88.4185303514377
HG02190	0.97466906	Intermediate	74.16134185303514
HG02215	0.3443270499999999	Intermediate	21.04632587859425
HG02219	0.105759772	Low	10.982428115015974
HG02220	0.16391229	Low	13.019169329073483
HG02221	0.31241575	Low	19.169329073482427
HG02223	0.4889235860000001	Intermediate	28.47444089456869
HG02224	-0.0086449099999999	Low	7.308306709265176
HG02230	0.6194866700000001	Intermediate	38.17891373801917
HG02231	-0.546249234	Low	0.11980830670926518
HG02232	0.1609617799999999	Low	12.899361022364216
HG02233	0.0951657	Low	10.702875399361023
HG02235	-0.2521608999999999	Low	2.515974440894569
HG02236	-0.167423143	Low	3.5942492012779557
HG02238	0.3022797499999999	Low	18.69009584664537
HG02239	-0.10489114	Low	4.792332268370607
HG02250	0.7188101600000001	Intermediate	46.92492012779553
HG02252	0.6600967366999998	Intermediate	41.253993610223645
HG02253	0.5554665699999999	Intermediate	33.02715654952076
HG02255	0.90293527	Intermediate	65.45527156549521
HG02256	0.5698676299999998	Intermediate	34.14536741214057
HG02259	0.97645826	Intermediate	74.36102236421725
HG02260	1.04145411	High	80.59105431309904
HG02262	1.4066034	High	99.12140575079871
HG02265	1.022300306	Intermediate	79.15335463258786
HG02266	1.31421986	High	97.92332268370608
HG02271	0.90042783	Intermediate	64.93610223642172
HG02272	0.91966734	Intermediate	67.2923322683706
HG02274	1.2191582099999998	High	94.6485623003195
HG02275	1.21062353	High	94.04952076677317
HG02277	0.74040044	Intermediate	48.801916932907346
HG02278	0.671659213	Intermediate	42.25239616613419
HG02281	1.1628513399999996	High	91.45367412140575
HG02282	0.781425596	Intermediate	51.876996805111816
HG02283	0.8241997500000001	Intermediate	55.75079872204473
HG02284	0.44099445	Intermediate	26.158146964856233
HG02285	0.7540320399999999	Intermediate	49.760383386581466
HG02286	1.1504432019999995	High	90.29552715654951
HG02291	0.98482542	Intermediate	74.96006389776358
HG02292	0.89458577	Intermediate	64.01757188498402
HG02298	0.8415140200000002	Intermediate	57.62779552715654
HG02299	0.6268409540000001	Intermediate	38.777955271565496
HG02301	0.41855545	Intermediate	25.03993610223642
HG02304	1.0052332	Intermediate	77.23642172523961
HG02307	1.1603167	High	91.13418530351439
HG02308	0.8635638600000003	Intermediate	60.02396166134185
HG02309	0.8951411899999999	Intermediate	64.05750798722045
HG02312	0.7168973200000001	Intermediate	46.80511182108626
HG02314	0.94897262	Intermediate	70.72683706070288
HG02315	0.95488867	Intermediate	71.28594249201278
HG02317	0.92780073	Intermediate	68.17092651757189
HG02318	1.134041489999999	High	89.1773162939297
HG02322	0.85870133	Intermediate	59.50479233226837
HG02323	1.006383171	Intermediate	77.39616613418531
HG02325	1.219824883	High	94.72843450479233
HG02330	1.4147323299999996	High	99.24121405750799
HG02332	0.892399947	Intermediate	63.69808306709265
HG02334	0.6502159160000002	Intermediate	40.2555910543131
HG02337	0.91396475	Intermediate	66.57348242811501
HG02339	0.98982046	Intermediate	75.39936102236422
HG02343	0.7398255573799998	Intermediate	48.76198083067093
HG02345	0.363991925	Intermediate	21.685303514376997
HG02348	0.8803054200000002	Intermediate	62.02076677316294
HG02351	0.78984809	Intermediate	52.67571884984026
HG02353	0.9598568700000002	Intermediate	72.08466453674122
HG02355	0.90957833	Intermediate	66.13418530351439
HG02356	0.7570457700000001	Intermediate	50.039936102236425
HG02360	1.1082962	High	86.74121405750799
HG02364	0.8434883100000001	Intermediate	57.78753993610224
HG02367	0.58361207	Intermediate	35.42332268370607
HG02371	0.99525989	Intermediate	76.03833865814697
HG02373	0.7551935999999999	Intermediate	49.80031948881789
HG02374	0.69696042	Intermediate	44.72843450479233
HG02375	0.35469574	Intermediate	21.365814696485625
HG02379	0.6756400100000001	Intermediate	42.61182108626198
HG02380	0.7269180700000001	Intermediate	47.563897763578275
HG02382	1.121936044	High	87.89936102236422
HG02383	1.145503547	High	89.77635782747603
HG02384	0.92820642	Intermediate	68.21086261980831
HG02385	1.0955106800000003	High	85.8226837060703
HG02386	1.0016755000000002	Intermediate	76.75718849840256
HG02389	0.8577185200000003	Intermediate	59.384984025559106
HG02390	0.8229342900000001	Intermediate	55.59105431309904
HG02391	0.3818829699999999	Intermediate	22.803514376996805
HG02392	0.6304107999999999	Intermediate	39.05750798722045
HG02394	0.6813693299999999	Intermediate	43.05111821086262
HG02395	0.523798147	Intermediate	30.551118210862622
HG02396	1.2102839600000002	High	94.00958466453673
HG02397	1.003400053	Intermediate	77.0367412140575
HG02398	1.00291068	Intermediate	76.95686900958466
HG02399	0.679888104	Intermediate	42.891373801916934
HG02401	0.85828956	Intermediate	59.46485623003195
HG02402	0.8162152000000001	Intermediate	55.03194888178914
HG02406	1.1031938799999998	High	86.50159744408946
HG02407	0.6993732	Intermediate	44.96805111821086
HG02408	1.2689910400000002	High	96.3258785942492
HG02409	0.6487416599999998	Intermediate	40.09584664536741
HG02410	0.93403441	Intermediate	68.88977635782749
HG02419	0.8993988400000003	Intermediate	64.81629392971246
HG02420	0.472472683	Intermediate	27.71565495207668
HG02425	0.8074448500000001	Intermediate	54.113418530351446
HG02427	1.3242039999999995	High	98.24281150159744
HG02429	1.2618609400000005	High	96.00638977635782
HG02433	1.44275234	High	99.48083067092651
HG02439	0.77238214	Intermediate	51.19808306709265
HG02442	0.89056977	Intermediate	63.49840255591054
HG02445	0.93211859	Intermediate	68.53035143769968
HG02449	0.9117879	Intermediate	66.29392971246007
HG02450	0.89095497	Intermediate	63.618210862619804
HG02455	0.7211486	Intermediate	47.04472843450479
HG02461	0.9560114079999998	Intermediate	71.44568690095848
HG02462	1.02317954	Intermediate	79.19329073482429
HG02464	1.2629407899999998	High	96.1261980830671
HG02465	1.0694818899999998	High	83.18690095846645
HG02470	0.9623676499999998	Intermediate	72.60383386581469
HG02471	0.957202467	Intermediate	71.64536741214057
HG02476	1.12217686	High	87.93929712460063
HG02477	0.904178409	Intermediate	65.57507987220448
HG02479	0.91706424	Intermediate	67.0926517571885
HG02481	1.2929798	High	97.36421725239617
HG02484	1.01211036	Intermediate	78.1150159744409
HG02485	0.8621823000000002	Intermediate	59.904153354632584
HG02489	0.9169168460000002	Intermediate	67.01277955271566
HG02490	0.6131625	Intermediate	37.819488817891376
HG02491	0.8376580460000002	Intermediate	57.22843450479233
HG02493	0.45743284	Intermediate	27.23642172523962
HG02494	1.00474728	Intermediate	77.1964856230032
HG02496	0.72819857	Intermediate	47.68370607028754
HG02497	0.91520028	Intermediate	66.69329073482429
HG02501	0.79421343	Intermediate	53.03514376996805
HG02502	0.93047309	Intermediate	68.45047923322683
HG02505	1.02011145	Intermediate	78.79392971246007
HG02508	1.0814796399999995	High	84.185303514377
HG02511	0.9704570600000002	Intermediate	73.48242811501598
HG02512	0.8541790000000001	Intermediate	58.70607028753994
HG02513	1.1831897	High	92.69169329073482
HG02521	1.1326908499999997	High	88.93769968051119
HG02522	0.89993493	Intermediate	64.89616613418531
HG02536	0.5951233300000001	Intermediate	36.18210862619809
HG02537	1.1319945900000004	High	88.85782747603834
HG02541	0.6840352199999999	Intermediate	43.33067092651757
HG02545	0.6968247099999999	Intermediate	44.608626198083066
HG02546	0.905751705	Intermediate	65.69488817891373
HG02549	1.085201086	High	84.66453674121406
HG02554	0.6819510999999999	Intermediate	43.13099041533546
HG02555	1.02737557555	Intermediate	79.55271565495208
HG02557	0.8038894499999999	Intermediate	53.674121405750796
HG02558	0.93748332	Intermediate	69.36900958466452
HG02561	1.3294982	High	98.44249201277955
HG02562	1.127759739	High	88.53833865814697
HG02568	0.98491035	Intermediate	75.03993610223642
HG02570	0.8959268100000001	Intermediate	64.21725239616613
HG02571	0.8815440809999999	Intermediate	62.30031948881789
HG02573	0.9532433	Intermediate	71.1661341853035
HG02574	1.2999979000000002	High	97.52396166134186
HG02577	0.5663409199999999	Intermediate	33.825878594249204
HG02580	0.8164553070000001	Intermediate	55.07188498402555
HG02582	0.86343571	Intermediate	59.98402555910543
HG02583	1.3146653999999995	High	97.9632587859425
HG02585	0.9092545840000004	Intermediate	66.05431309904152
HG02586	0.8530624800000002	Intermediate	58.58626198083067
HG02588	0.8690847699999998	Intermediate	60.74281150159745
HG02589	0.9982566007	Intermediate	76.4776357827476
HG02594	0.84291567	Intermediate	57.7076677316294
HG02595	1.1808603599999998	High	92.53194888178913
HG02597	0.3772506919999999	Intermediate	22.44408945686901
HG02600	0.65497121	Intermediate	40.73482428115016
HG02601	0.78767932	Intermediate	52.47603833865815
HG02603	0.5959601399999999	Intermediate	36.222044728434504
HG02604	0.85894599	Intermediate	59.62460063897763
HG02610	1.3660364100000004	High	98.80191693290735
HG02611	1.0924863400000002	High	85.34345047923323
HG02613	0.56554913	Intermediate	33.66613418530351
HG02614	1.3204037700000002	High	98.1629392971246
HG02620	0.94495454	Intermediate	70.32747603833866
HG02621	1.07935293	High	84.06549520766772
HG02623	0.84736857	Intermediate	57.98722044728435
HG02624	1.1324976800000002	High	88.89776357827476
HG02628	0.82863716	Intermediate	56.30990415335463
HG02629	0.96045394	Intermediate	72.16453674121406
HG02634	0.94103638	Intermediate	69.84824281150159
HG02635	0.50099644	Intermediate	29.153354632587856
HG02642	1.0321379859999995	Intermediate	79.87220447284345
HG02643	1.037490197	High	80.31150159744409
HG02645	0.7408311900000001	Intermediate	48.96166134185304
HG02646	0.7041674499999998	Intermediate	45.56709265175719
HG02648	0.92023023	Intermediate	67.33226837060703
HG02649	0.40736672	Intermediate	24.440894568690098
HG02651	0.85549126	Intermediate	58.98562300319489
HG02652	0.52514734	Intermediate	30.670926517571885
HG02654	0.8833412479999999	Intermediate	62.61980830670927
HG02655	0.398806904	Intermediate	23.881789137380192
HG02657	0.51192338	Intermediate	29.792332268370608
HG02658	0.56677808	Intermediate	33.86581469648562
HG02660	0.8986190999999999	Intermediate	64.65654952076677
HG02661	0.8570646000000003	Intermediate	59.26517571884984
HG02666	1.0685137099999995	High	83.1070287539936
HG02667	1.070254318	High	83.2667731629393
HG02675	1.0895593800000003	High	85.18370607028754
HG02676	1.00933587	Intermediate	77.7555910543131
HG02678	0.6497728039999999	Intermediate	40.17571884984025
HG02679	0.8669534999999999	Intermediate	60.54313099041534
HG02681	0.4125405499999999	Intermediate	24.76038338658147
HG02682	0.6296845199999999	Intermediate	38.977635782747605
HG02684	0.2121125499999999	Low	14.856230031948881
HG02685	0.6183880999999999	Intermediate	38.13897763578275
HG02687	0.83119422	Intermediate	56.629392971246006
HG02688	0.4418399600000001	Intermediate	26.277955271565496
HG02690	0.5984432980000001	Intermediate	36.501597444089455
HG02691	0.4824208600000001	Intermediate	28.154952076677315
HG02694	0.494035243	Intermediate	28.674121405750796
HG02696	0.501787038	Intermediate	29.233226837060705
HG02697	0.89383184	Intermediate	63.93769968051119
HG02699	0.33950583	Intermediate	20.726837060702874
HG02700	0.60967671	Intermediate	37.53993610223642
HG02702	1.0667484	High	82.86741214057508
HG02703	1.0706021659999998	High	83.34664536741214
HG02715	1.216325	High	94.44888178913739
HG02716	1.0115184700000002	Intermediate	77.99520766773162
HG02721	1.26622462	High	96.28594249201278
HG02722	1.1777628999999998	High	92.2923322683706
HG02724	0.5773008	Intermediate	34.864217252396166
HG02725	0.5763348000000001	Intermediate	34.7444089456869
HG02727	0.36782359	Intermediate	21.924920127795527
HG02728	0.4599508499999999	Intermediate	27.35623003194888
HG02731	0.8804670520000002	Intermediate	62.060702875399365
HG02733	0.51326247	Intermediate	30.031948881789138
HG02734	0.229658748	Low	15.575079872204473
HG02736	0.85698349	Intermediate	59.185303514377
HG02737	0.4386703719999999	Intermediate	25.958466453674124
HG02756	0.9823665	Intermediate	74.76038338658148
HG02757	1.1227388399999998	High	88.01916932907349
HG02759	0.92756463	Intermediate	68.13099041533548
HG02760	0.732325948	Intermediate	48.00319488817891
HG02763	1.1237003799999998	High	88.21884984025559
HG02768	1.1782092399999995	High	92.37220447284345
HG02769	1.3786439219999995	High	98.9217252396166
HG02771	1.0944288999999998	High	85.62300319488818
HG02772	1.055518944	High	82.06869009584665
HG02774	0.3788957300000001	Intermediate	22.523961661341854
HG02775	0.9270006	Intermediate	68.0111821086262
HG02778	0.63987122	Intermediate	39.41693290734825
HG02780	0.30701743	Low	18.929712460063897
HG02783	0.65390256	Intermediate	40.53514376996805
HG02784	0.2414679199999999	Low	16.1741214057508
HG02786	0.74062053	Intermediate	48.84185303514377
HG02787	0.90081616	Intermediate	65.05591054313099
HG02789	0.9552437	Intermediate	71.36581469648561
HG02790	0.2197712899999999	Low	15.05591054313099
HG02792	1.0543591599999995	High	81.86900958466452
HG02793	0.763564317	Intermediate	50.47923322683706
HG02798	1.1404164399999996	High	89.45686900958466
HG02799	1.194246006	High	93.21086261980831
HG02804	1.0072784	Intermediate	77.55591054313099
HG02805	1.0456872	High	81.15015974440894
HG02807	0.8671485140000001	Intermediate	60.58306709265175
HG02808	0.720222104	Intermediate	46.96485623003195
HG02810	0.7565264900000002	Intermediate	50.0
HG02811	0.84410507	Intermediate	57.82747603833865
HG02813	0.9150151000000002	Intermediate	66.65335463258786
HG02814	1.1510114599999994	High	90.37539936102237
HG02816	1.196648799	High	93.41054313099042
HG02817	1.2213619200000003	High	94.80830670926518
HG02819	1.0485292999999998	High	81.46964856230032
HG02820	1.2205893	High	94.76837060702876
HG02836	1.13405031	High	89.21725239616613
HG02837	1.0574698331	High	82.1485623003195
HG02839	1.4403699899999998	High	99.40095846645367
HG02840	1.01466307	Intermediate	78.314696485623
HG02851	0.9465399300000004	Intermediate	70.56709265175719
HG02852	1.0762747299999995	High	83.8258785942492
HG02854	1.0834215100000002	High	84.50479233226838
